,customer_id,flavor,after,price
9780,6081,Doughnut,Coffee,480.0
9781,6081,Coffee,churned,1230.0
9782,6082,Banana,churned,819.9999999999999
9783,6083,Apple,Coffee,760.0
9784,6083,Coffee,churned,1200.0
9785,6084,Banana,churned,819.9999999999999
9786,6086,Coffee,Banana,1230.0
9787,6086,Banana,Coffee,819.9999999999999
9788,6086,Coffee,Apple,1230.0
9789,6086,Apple,churned,550.0
9790,6087,Banana,Coffee,750.0
9791,6087,Coffee,churned,1390.0
9792,6088,Banana,Banana,720.0
9793,6088,Banana,churned,720.0
9794,6089,Doughnut,Coffee,480.0
9795,6089,Coffee,churned,1230.0
9796,6090,Doughnut,Coffee,590.0
9797,6090,Coffee,churned,1390.0
9798,6091,Banana,Coffee,900.0
9799,6091,Coffee,churned,1480.0
9800,6092,Doughnut,Banana,480.0
9801,6092,Banana,churned,819.9999999999999
9802,6093,Coffee,Coffee,1470.0
9803,6093,Coffee,churned,1470.0
9804,6094,Apple,Doughnut,550.0
9805,6094,Doughnut,churned,480.0
9806,6095,Doughnut,churned,360.0
9807,6096,Apple,churned,760.0
9808,6097,Apple,churned,550.0
9809,6098,Apple,churned,640.0
9810,6099,Coffee,Apple,1230.0
9811,6099,Apple,churned,550.0
9812,6100,Doughnut,churned,360.0
9813,6101,Apple,none,640.0
9814,6102,Apple,churned,580.0
9815,6103,Banana,Banana,750.0
9816,6103,Banana,churned,750.0
9817,6104,Banana,Doughnut,819.9999999999999
9818,6104,Doughnut,none,480.0
9819,6105,Coffee,Coffee,1200.0
9820,6105,Coffee,churned,1200.0
9821,6107,Apple,churned,700.0
9822,6108,Apple,churned,760.0
9823,6109,Doughnut,Apple,610.0
9824,6109,Apple,churned,640.0
9825,6110,Doughnut,churned,370.0
9826,6111,Coffee,Banana,1390.0
9827,6111,Banana,churned,750.0
9828,6112,Coffee,Banana,1390.0
9829,6112,Banana,churned,750.0
9830,6114,Apple,Banana,550.0
9831,6114,Banana,Apple,819.9999999999999
9832,6114,Apple,Banana,550.0
9833,6114,Banana,churned,819.9999999999999
9834,6115,Apple,churned,550.0
9835,6116,Apple,Doughnut,700.0
9836,6116,Doughnut,churned,370.0
9837,6117,Coffee,churned,1470.0
9838,6118,Doughnut,churned,360.0
9839,6119,Apple,Banana,580.0
9840,6119,Banana,none,750.0
9841,6120,Coffee,churned,1200.0
9842,6121,Banana,Banana,750.0
9843,6121,Banana,churned,750.0
9844,6122,Apple,Apple,640.0
9845,6122,Apple,churned,640.0
9846,6123,Apple,churned,640.0
9847,6124,Banana,churned,900.0
9848,6125,Apple,Apple,760.0
9849,6125,Apple,churned,760.0
9850,6126,Doughnut,churned,480.0
9851,6127,Apple,Coffee,640.0
9852,6127,Coffee,churned,1470.0
9853,6128,Coffee,Apple,1200.0
9854,6128,Apple,churned,760.0
9855,6129,Coffee,Coffee,1200.0
9856,6129,Coffee,Apple,1200.0
9857,6129,Apple,Banana,760.0
9858,6129,Banana,churned,720.0
9859,6130,Apple,Doughnut,550.0
9860,6130,Doughnut,churned,480.0
9861,6131,Banana,Coffee,900.0
9862,6131,Coffee,churned,1470.0
9863,6132,Coffee,Banana,1200.0
9864,6132,Banana,Banana,720.0
9865,6132,Banana,churned,720.0
9866,6133,Doughnut,churned,480.0
9867,6134,Coffee,churned,1390.0
9868,6135,Coffee,churned,1390.0
9869,6136,Banana,Coffee,750.0
9870,6136,Coffee,churned,1390.0
9871,6137,Banana,churned,819.9999999999999
9872,6138,Doughnut,churned,370.0
9873,6139,Banana,Doughnut,819.9999999999999
9874,6139,Doughnut,churned,480.0
9875,6140,Banana,Banana,900.0
9876,6140,Banana,churned,900.0
9877,6141,Banana,churned,750.0
9878,6142,Banana,Banana,819.9999999999999
9879,6142,Banana,churned,819.9999999999999
9880,6143,Doughnut,Apple,610.0
9881,6143,Apple,churned,640.0
9882,6144,Doughnut,Coffee,370.0
9883,6144,Coffee,Apple,1480.0
9884,6144,Apple,Doughnut,700.0
9885,6144,Doughnut,churned,370.0
9886,6145,Coffee,churned,1390.0
9887,6146,Doughnut,Doughnut,480.0
9888,6146,Doughnut,Coffee,480.0
9889,6146,Coffee,churned,1230.0
9890,6147,Doughnut,Doughnut,370.0
9891,6147,Doughnut,churned,370.0
9892,6148,Banana,Banana,900.0
9893,6148,Banana,churned,900.0
9894,6149,Doughnut,Coffee,610.0
9895,6149,Coffee,churned,1470.0
9896,6150,Apple,Doughnut,760.0
9897,6150,Doughnut,Banana,360.0
9898,6150,Banana,churned,720.0
9899,6151,Banana,churned,819.9999999999999
9900,6152,Coffee,none,1200.0
9901,6153,Apple,churned,640.0
9902,6154,Coffee,Coffee,1480.0
9903,6154,Coffee,churned,1480.0
9904,6155,Coffee,Banana,1390.0
9905,6155,Banana,Apple,750.0
9906,6155,Apple,churned,580.0
9907,6156,Coffee,Banana,1200.0
9908,6156,Banana,churned,720.0
9909,6158,Banana,Coffee,750.0
9910,6158,Coffee,Banana,1390.0
9911,6158,Banana,Banana,750.0
9912,6158,Banana,churned,750.0
9913,6159,Doughnut,Banana,610.0
9914,6159,Banana,churned,900.0
9915,6160,Apple,churned,580.0
9916,6161,Apple,Banana,760.0
9917,6161,Banana,churned,720.0
9918,6162,Banana,churned,819.9999999999999
9919,6163,Doughnut,churned,370.0
9920,6164,Doughnut,Apple,480.0
9921,6164,Apple,Coffee,550.0
9922,6164,Coffee,churned,1230.0
9923,6165,Doughnut,Banana,590.0
9924,6165,Banana,churned,750.0
9925,6166,Apple,churned,760.0
9926,6167,Banana,churned,819.9999999999999
9927,6168,Coffee,Banana,1470.0
9928,6168,Banana,Banana,900.0
9929,6168,Banana,Doughnut,900.0
9930,6168,Doughnut,Coffee,610.0
9931,6168,Coffee,churned,1470.0
9932,6169,Banana,Banana,720.0
9933,6169,Banana,none,720.0
9934,6170,Coffee,Banana,1470.0
9935,6170,Banana,churned,900.0
9936,6171,Doughnut,churned,480.0
9937,6172,Doughnut,churned,610.0
9938,6173,Doughnut,Coffee,480.0
9939,6173,Coffee,churned,1230.0
9940,6174,Apple,Apple,760.0
9941,6174,Apple,Banana,760.0
9942,6174,Banana,churned,720.0
9943,6175,Apple,Coffee,700.0
9944,6175,Coffee,Doughnut,1480.0
9945,6175,Doughnut,churned,370.0
9946,6176,Banana,Coffee,900.0
9947,6176,Coffee,churned,1480.0
9948,6177,Doughnut,churned,610.0
9949,6178,Coffee,Doughnut,1480.0
9950,6178,Doughnut,churned,370.0
9951,6179,Coffee,churned,1230.0
9952,6180,Banana,churned,720.0
9953,6181,Apple,churned,700.0
9954,6182,Coffee,Banana,1230.0
9955,6182,Banana,churned,819.9999999999999
9956,6183,Apple,churned,640.0
9957,6184,Apple,churned,760.0
9958,6185,Banana,churned,900.0
9959,6186,Apple,Coffee,700.0
9960,6186,Coffee,Doughnut,1480.0
9961,6186,Doughnut,churned,370.0
9962,6187,Coffee,Coffee,1480.0
9963,6187,Coffee,churned,1480.0
9964,6188,Doughnut,churned,480.0
9965,6189,Banana,Banana,900.0
9966,6189,Banana,churned,900.0
9967,6190,Banana,Banana,900.0
9968,6190,Banana,churned,900.0
9969,6191,Coffee,churned,1390.0
9970,6192,Doughnut,churned,590.0
9971,6193,Apple,churned,760.0
9972,6194,Apple,Apple,580.0
9973,6194,Apple,Banana,580.0
9974,6194,Banana,churned,750.0
9975,6195,Doughnut,Doughnut,370.0
9976,6195,Doughnut,churned,370.0
9977,6196,Banana,Apple,900.0
9978,6196,Apple,Coffee,640.0
9979,6196,Coffee,Banana,1470.0
9980,6196,Banana,churned,900.0
9981,6197,Banana,Apple,900.0
9982,6197,Apple,churned,640.0
9983,6198,Apple,churned,640.0
9984,6199,Doughnut,Doughnut,370.0
9985,6199,Doughnut,churned,370.0
9986,6200,Apple,churned,640.0
9987,6201,Doughnut,Apple,360.0
9988,6201,Apple,churned,760.0
9989,6202,Banana,Coffee,900.0
9990,6202,Coffee,Banana,1470.0
9991,6202,Banana,churned,900.0
9992,6203,Coffee,churned,1390.0
9993,6204,Doughnut,churned,610.0
9994,6205,Doughnut,Banana,590.0
9995,6205,Banana,churned,750.0
9996,6206,Coffee,Coffee,1480.0
9997,6206,Coffee,Doughnut,1480.0
9998,6206,Doughnut,churned,370.0
9999,6207,Apple,Coffee,640.0
10000,6207,Coffee,churned,1470.0
10001,6208,Banana,churned,720.0
10002,6209,Apple,churned,580.0
10003,6210,Doughnut,none,480.0
10004,6211,Banana,Doughnut,750.0
10005,6211,Doughnut,churned,590.0
10006,6212,Doughnut,churned,370.0
10007,6213,Doughnut,churned,480.0
10008,6214,Apple,churned,640.0
10009,6215,Banana,Coffee,720.0
10010,6215,Coffee,churned,1200.0
10011,6216,Apple,churned,640.0
10012,6217,Banana,Banana,750.0
10013,6217,Banana,churned,750.0
10014,6219,Banana,none,900.0
10015,6220,Banana,Apple,900.0
10016,6220,Apple,churned,640.0
10017,6221,Apple,churned,640.0
10018,6222,Apple,none,760.0
10019,6223,Coffee,churned,1390.0
10020,6224,Banana,Banana,900.0
10021,6224,Banana,churned,900.0
10022,6225,Coffee,Banana,1470.0
10023,6225,Banana,churned,900.0
10024,6226,Apple,Coffee,760.0
10025,6226,Coffee,churned,1200.0
10026,6227,Banana,Banana,819.9999999999999
10027,6227,Banana,churned,819.9999999999999
10028,6228,Coffee,none,1230.0
10029,6229,Banana,churned,819.9999999999999
10030,6230,Coffee,Doughnut,1230.0
10031,6230,Doughnut,churned,480.0
10032,6231,Doughnut,churned,360.0
10033,6232,Coffee,churned,1230.0
10034,6234,Coffee,Coffee,1470.0
10035,6234,Coffee,churned,1470.0
10036,6236,Banana,Banana,900.0
10037,6236,Banana,churned,900.0
10038,6237,Apple,none,550.0
10039,6238,Doughnut,churned,370.0
10040,6239,Apple,none,640.0
10041,6240,Coffee,churned,1390.0
10042,6241,Banana,none,750.0
10043,6242,Banana,Doughnut,900.0
10044,6242,Doughnut,churned,610.0
10045,6243,Banana,churned,900.0
10046,6244,Doughnut,churned,480.0
10047,6245,Doughnut,Coffee,480.0
10048,6245,Coffee,churned,1230.0
10049,6246,Coffee,churned,1390.0
10050,6247,Banana,churned,900.0
10051,6248,Banana,churned,900.0
10052,6249,Apple,Doughnut,700.0
10053,6249,Doughnut,churned,370.0
10054,6250,Banana,Doughnut,750.0
10055,6250,Doughnut,Banana,590.0
10056,6250,Banana,churned,750.0
10057,6251,Banana,churned,819.9999999999999
10058,6252,Apple,Banana,580.0
10059,6252,Banana,churned,750.0
10060,6253,Banana,Apple,900.0
10061,6253,Apple,churned,640.0
10062,6254,Banana,churned,900.0
10063,6255,Coffee,Coffee,1470.0
10064,6255,Coffee,Banana,1470.0
10065,6255,Banana,churned,900.0
10066,6256,Doughnut,Banana,590.0
10067,6256,Banana,none,750.0
10068,6257,Apple,Banana,640.0
10069,6257,Banana,churned,900.0
10070,6258,Banana,churned,819.9999999999999
10071,6259,Coffee,Doughnut,1480.0
10072,6259,Doughnut,Apple,370.0
10073,6259,Apple,Doughnut,700.0
10074,6259,Doughnut,Banana,370.0
10075,6259,Banana,churned,900.0
10076,6260,Apple,Banana,760.0
10077,6260,Banana,churned,720.0
10078,6261,Apple,none,580.0
10079,6262,Apple,Apple,760.0
10080,6262,Apple,churned,760.0
10081,6263,Coffee,Coffee,1470.0
10082,6263,Coffee,churned,1470.0
10083,6264,Coffee,Doughnut,1480.0
10084,6264,Doughnut,churned,370.0
10085,6266,Doughnut,churned,590.0
10086,6267,Banana,none,819.9999999999999
10087,6269,Banana,churned,900.0
10088,6270,Apple,Banana,580.0
10089,6270,Banana,churned,750.0
10090,6271,Apple,churned,580.0
10091,6273,Doughnut,Banana,370.0
10092,6273,Banana,churned,900.0
10093,6274,Coffee,Apple,1200.0
10094,6274,Apple,Doughnut,760.0
10095,6274,Doughnut,churned,360.0
10096,6275,Doughnut,Banana,610.0
10097,6275,Banana,churned,900.0
10098,6276,Doughnut,Apple,480.0
10099,6276,Apple,Coffee,550.0
10100,6276,Coffee,churned,1230.0
10101,6277,Coffee,churned,1390.0
10102,6278,Banana,Doughnut,900.0
10103,6278,Doughnut,churned,610.0
10104,6279,Apple,churned,760.0
10105,6280,Apple,Apple,580.0
10106,6280,Apple,churned,580.0
10107,6281,Apple,Coffee,640.0
10108,6281,Coffee,Coffee,1470.0
10109,6281,Coffee,churned,1470.0
10110,6282,Coffee,none,1230.0
10111,6283,Banana,Apple,720.0
10112,6283,Apple,churned,760.0
10113,6284,Apple,churned,760.0
10114,6285,Coffee,Banana,1470.0
10115,6285,Banana,Banana,900.0
10116,6285,Banana,churned,900.0
10117,6286,Doughnut,Doughnut,370.0
10118,6286,Doughnut,Coffee,370.0
10119,6286,Coffee,churned,1480.0
10120,6287,Apple,Coffee,760.0
10121,6287,Coffee,Coffee,1200.0
10122,6287,Coffee,churned,1200.0
10123,6288,Coffee,Banana,1470.0
10124,6288,Banana,churned,900.0
10125,6289,Coffee,churned,1390.0
10126,6290,Apple,churned,760.0
10127,6291,Coffee,churned,1390.0
10128,6292,Coffee,Banana,1470.0
10129,6292,Banana,Apple,900.0
10130,6292,Apple,churned,640.0
10131,6293,Banana,Banana,900.0
10132,6293,Banana,churned,900.0
10133,6294,Doughnut,Doughnut,370.0
10134,6294,Doughnut,Doughnut,370.0
10135,6294,Doughnut,churned,370.0
10136,6295,Apple,Coffee,760.0
10137,6295,Coffee,churned,1200.0
10138,6296,Apple,churned,760.0
10139,6297,Coffee,Coffee,1470.0
10140,6297,Coffee,churned,1470.0
10141,6298,Banana,none,900.0
10142,6300,Banana,churned,900.0
10143,6301,Coffee,churned,1470.0
10144,6302,Apple,Coffee,760.0
10145,6302,Coffee,churned,1200.0
10146,6303,Banana,Coffee,750.0
10147,6303,Coffee,churned,1390.0
10148,6304,Apple,Coffee,760.0
10149,6304,Coffee,churned,1200.0
10150,6305,Apple,churned,640.0
10151,6306,Doughnut,Coffee,370.0
10152,6306,Coffee,churned,1480.0
10153,6307,Doughnut,Doughnut,370.0
10154,6307,Doughnut,none,370.0
10155,6308,Banana,churned,900.0
10156,6309,Banana,Banana,750.0
10157,6309,Banana,churned,750.0
10158,6310,Coffee,churned,1230.0
10159,6311,Apple,Banana,580.0
10160,6311,Banana,churned,750.0
10161,6312,Banana,Coffee,900.0
10162,6312,Coffee,churned,1480.0
10163,6313,Banana,Banana,750.0
10164,6313,Banana,churned,750.0
10165,6314,Doughnut,Apple,480.0
10166,6314,Apple,churned,550.0
10167,6315,Doughnut,churned,370.0
10168,6317,Apple,Banana,550.0
10169,6317,Banana,churned,819.9999999999999
10170,6318,Banana,churned,900.0
10171,6319,Doughnut,Apple,370.0
10172,6319,Apple,churned,700.0
10173,6320,Coffee,Apple,1200.0
10174,6320,Apple,churned,760.0
10175,6321,Banana,churned,819.9999999999999
10176,6323,Doughnut,churned,480.0
10177,6324,Coffee,churned,1390.0
10178,6325,Apple,churned,700.0
10179,6326,Banana,churned,819.9999999999999
10180,6327,Coffee,Coffee,1390.0
10181,6327,Coffee,churned,1390.0
10182,6328,Doughnut,churned,370.0
10183,6329,Doughnut,churned,370.0
10184,6330,Banana,Banana,750.0
10185,6330,Banana,churned,750.0
10186,6331,Coffee,churned,1390.0
10187,6332,Coffee,none,1390.0
10188,6333,Coffee,Coffee,1470.0
10189,6333,Coffee,Coffee,1470.0
10190,6333,Coffee,churned,1470.0
10191,6334,Banana,churned,720.0
10192,6335,Coffee,Apple,1480.0
10193,6335,Apple,churned,700.0
10194,6337,Doughnut,Doughnut,370.0
10195,6337,Doughnut,churned,370.0
10196,6338,Coffee,Coffee,1230.0
10197,6338,Coffee,churned,1230.0
10198,6339,Banana,churned,900.0
10199,6340,Apple,Banana,580.0
10200,6340,Banana,Banana,750.0
10201,6340,Banana,churned,750.0
10202,6341,Coffee,Doughnut,1480.0
10203,6341,Doughnut,churned,370.0
10204,6342,Apple,Apple,760.0
10205,6342,Apple,churned,760.0
10206,6343,Apple,Banana,640.0
10207,6343,Banana,churned,900.0
10208,6344,Coffee,Banana,1470.0
10209,6344,Banana,churned,900.0
10210,6345,Banana,churned,900.0
10211,6346,Apple,Apple,550.0
10212,6346,Apple,churned,550.0
10213,6347,Apple,churned,760.0
10214,6348,Doughnut,Doughnut,480.0
10215,6348,Doughnut,Doughnut,480.0
10216,6348,Doughnut,churned,480.0
10217,6349,Coffee,churned,1390.0
10218,6350,Coffee,Banana,1470.0
10219,6350,Banana,Apple,900.0
10220,6350,Apple,churned,640.0
10221,6351,Apple,Doughnut,760.0
10222,6351,Doughnut,Coffee,360.0
10223,6351,Coffee,churned,1200.0
10224,6352,Banana,churned,750.0
10225,6353,Coffee,Doughnut,1470.0
10226,6353,Doughnut,churned,610.0
10227,6354,Doughnut,churned,590.0
10228,6355,Coffee,Doughnut,1470.0
10229,6355,Doughnut,churned,610.0
10230,6356,Doughnut,Banana,590.0
10231,6356,Banana,churned,750.0
10232,6357,Coffee,Banana,1200.0
10233,6357,Banana,churned,720.0
10234,6358,Coffee,churned,1230.0
10235,6359,Banana,Banana,900.0
10236,6359,Banana,churned,900.0
10237,6360,Banana,Apple,819.9999999999999
10238,6360,Apple,churned,550.0
10239,6361,Banana,Banana,750.0
10240,6361,Banana,churned,750.0
10241,6362,Banana,Coffee,720.0
10242,6362,Coffee,Apple,1200.0
10243,6362,Apple,churned,760.0
10244,6363,Doughnut,Banana,590.0
10245,6363,Banana,churned,750.0
10246,6364,Apple,churned,760.0
10247,6365,Banana,churned,720.0
10248,6366,Doughnut,churned,590.0
10249,6367,Banana,none,900.0
10250,6368,Coffee,churned,1470.0
10251,6369,Doughnut,Banana,480.0
10252,6369,Banana,churned,819.9999999999999
10253,6370,Doughnut,Doughnut,590.0
10254,6370,Doughnut,Coffee,590.0
10255,6370,Coffee,churned,1390.0
10256,6371,Apple,Coffee,550.0
10257,6371,Coffee,churned,1230.0
10258,6372,Doughnut,churned,360.0
10259,6373,Coffee,none,1200.0
10260,6374,Apple,churned,640.0
10261,6375,Apple,Banana,580.0
10262,6375,Banana,Banana,750.0
10263,6375,Banana,churned,750.0
10264,6376,Coffee,Coffee,1390.0
10265,6376,Coffee,Banana,1390.0
10266,6376,Banana,churned,750.0
10267,6377,Apple,churned,700.0
10268,6378,Doughnut,churned,370.0
10269,6379,Coffee,Banana,1390.0
10270,6379,Banana,churned,750.0
10271,6380,Banana,churned,900.0
10272,6381,Banana,churned,900.0
10273,6382,Banana,churned,750.0
10274,6383,Apple,churned,760.0
10275,6384,Coffee,none,1390.0
10276,6385,Apple,Coffee,550.0
10277,6385,Coffee,churned,1230.0
10278,6386,Apple,churned,550.0
10279,6387,Coffee,Apple,1230.0
10280,6387,Apple,Banana,550.0
10281,6387,Banana,churned,819.9999999999999
10282,6388,Coffee,churned,1230.0
10283,6389,Coffee,Banana,1390.0
10284,6389,Banana,churned,750.0
10285,6390,Doughnut,churned,370.0
10286,6391,Doughnut,churned,370.0
10287,6392,Banana,Doughnut,900.0
10288,6392,Doughnut,churned,370.0
10289,6393,Coffee,churned,1230.0
10290,6394,Doughnut,Doughnut,480.0
10291,6394,Doughnut,churned,480.0
10292,6395,Coffee,Coffee,1390.0
10293,6395,Coffee,churned,1390.0
10294,6396,Doughnut,churned,610.0
10295,6397,Apple,Coffee,640.0
10296,6397,Coffee,Apple,1470.0
10297,6397,Apple,Apple,640.0
10298,6397,Apple,churned,640.0
10299,6398,Banana,churned,720.0
10300,6399,Doughnut,churned,590.0
10301,6400,Coffee,churned,1390.0
10302,6401,Banana,Banana,750.0
10303,6401,Banana,churned,750.0
10304,6402,Coffee,Doughnut,1230.0
10305,6402,Doughnut,churned,480.0
10306,6403,Banana,churned,750.0
10307,6404,Coffee,churned,1480.0
10308,6405,Apple,churned,640.0
10309,6406,Coffee,churned,1390.0
10310,6407,Coffee,none,1200.0
10311,6408,Apple,churned,700.0
10312,6409,Apple,churned,640.0
10313,6410,Coffee,Apple,1200.0
10314,6410,Apple,Apple,760.0
10315,6410,Apple,none,760.0
10316,6411,Apple,churned,580.0
10317,6412,Banana,churned,720.0
10318,6413,Coffee,Banana,1470.0
10319,6413,Banana,churned,900.0
10320,6414,Banana,churned,720.0
10321,6415,Apple,Banana,760.0
10322,6415,Banana,churned,720.0
10323,6416,Doughnut,churned,370.0
10324,6417,Apple,churned,550.0
10325,6418,Apple,Apple,760.0
10326,6418,Apple,churned,760.0
10327,6419,Apple,churned,640.0
10328,6420,Doughnut,churned,370.0
10329,6422,Coffee,Apple,1200.0
10330,6422,Apple,churned,760.0
10331,6423,Doughnut,churned,370.0
10332,6424,Doughnut,churned,610.0
10333,6425,Doughnut,Coffee,480.0
10334,6425,Coffee,Coffee,1230.0
10335,6425,Coffee,none,1230.0
10336,6426,Coffee,churned,1470.0
10337,6427,Apple,Coffee,550.0
10338,6427,Coffee,churned,1230.0
10339,6428,Apple,Coffee,640.0
10340,6428,Coffee,churned,1470.0
10341,6429,Coffee,Coffee,1470.0
10342,6429,Coffee,churned,1470.0
10343,6430,Banana,Apple,900.0
10344,6430,Apple,churned,640.0
10345,6431,Banana,Doughnut,750.0
10346,6431,Doughnut,Banana,590.0
10347,6431,Banana,Apple,750.0
10348,6431,Apple,churned,580.0
10349,6432,Banana,Banana,720.0
10350,6432,Banana,churned,720.0
10351,6433,Doughnut,churned,370.0
10352,6434,Banana,Apple,750.0
10353,6434,Apple,churned,580.0
10354,6435,Banana,Apple,720.0
10355,6435,Apple,churned,760.0
10356,6436,Coffee,churned,1470.0
10357,6437,Banana,Banana,750.0
10358,6437,Banana,churned,750.0
10359,6438,Banana,churned,819.9999999999999
10360,6439,Apple,churned,700.0
10361,6440,Banana,Banana,900.0
10362,6440,Banana,churned,900.0
10363,6442,Doughnut,Coffee,480.0
10364,6442,Coffee,churned,1230.0
10365,6443,Banana,churned,720.0
10366,6444,Doughnut,none,370.0
10367,6445,Doughnut,churned,370.0
10368,6446,Coffee,Coffee,1470.0
10369,6446,Coffee,churned,1470.0
10370,6447,Coffee,Banana,1390.0
10371,6447,Banana,churned,750.0
10372,6448,Coffee,Banana,1390.0
10373,6448,Banana,churned,750.0
10374,6449,Apple,churned,580.0
10375,6450,Apple,churned,760.0
10376,6451,Doughnut,Doughnut,370.0
10377,6451,Doughnut,churned,370.0
10378,6452,Banana,churned,900.0
10379,6453,Doughnut,churned,610.0
10380,6454,Doughnut,Doughnut,370.0
10381,6454,Doughnut,Doughnut,370.0
10382,6454,Doughnut,churned,370.0
10383,6455,Coffee,churned,1470.0
10384,6456,Coffee,churned,1470.0
10385,6457,Banana,churned,720.0
10386,6458,Doughnut,churned,590.0
10387,6459,Doughnut,Banana,480.0
10388,6459,Banana,churned,819.9999999999999
10389,6460,Coffee,Doughnut,1480.0
10390,6460,Doughnut,Doughnut,370.0
10391,6460,Doughnut,churned,370.0
10392,6461,Doughnut,churned,610.0
10393,6462,Apple,Apple,760.0
10394,6462,Apple,churned,760.0
10395,6463,Doughnut,churned,370.0
10396,6464,Banana,Doughnut,750.0
10397,6464,Doughnut,churned,590.0
10398,6465,Coffee,Apple,1470.0
10399,6465,Apple,churned,640.0
10400,6466,Apple,churned,760.0
10401,6467,Doughnut,Coffee,370.0
10402,6467,Coffee,churned,1480.0
10403,6468,Coffee,Apple,1230.0
10404,6468,Apple,churned,550.0
10405,6469,Doughnut,Coffee,590.0
10406,6469,Coffee,Coffee,1390.0
10407,6469,Coffee,churned,1390.0
10408,6471,Coffee,Banana,1390.0
10409,6471,Banana,churned,750.0
10410,6472,Apple,churned,760.0
10411,6473,Coffee,churned,1200.0
10412,6474,Banana,Apple,720.0
10413,6474,Apple,churned,760.0
10414,6475,Apple,none,760.0
10415,6476,Banana,churned,900.0
10416,6477,Apple,churned,760.0
10417,6478,Apple,churned,700.0
10418,6479,Banana,Banana,900.0
10419,6479,Banana,churned,900.0
10420,6480,Apple,churned,760.0
10421,6481,Apple,none,760.0
10422,6482,Banana,churned,900.0
10423,6483,Doughnut,churned,370.0
10424,6484,Apple,none,760.0
10425,6485,Banana,churned,900.0
10426,6486,Doughnut,Banana,590.0
10427,6486,Banana,churned,750.0
10428,6487,Doughnut,churned,610.0
10429,6488,Banana,Banana,720.0
10430,6488,Banana,churned,720.0
10431,6489,Apple,Banana,580.0
10432,6489,Banana,churned,750.0
10433,6490,Apple,Banana,580.0
10434,6490,Banana,churned,750.0
10435,6491,Coffee,churned,1230.0
10436,6492,Coffee,churned,1390.0
10437,6493,Coffee,Doughnut,1470.0
10438,6493,Doughnut,churned,610.0
10439,6494,Banana,churned,720.0
10440,6495,Coffee,Apple,1470.0
10441,6495,Apple,churned,640.0
10442,6496,Banana,churned,750.0
10443,6497,Banana,churned,819.9999999999999
10444,6498,Apple,Banana,580.0
10445,6498,Banana,churned,750.0
10446,6499,Banana,Banana,720.0
10447,6499,Banana,Apple,720.0
10448,6499,Apple,churned,760.0
10449,6500,Apple,Coffee,640.0
10450,6500,Coffee,Doughnut,1470.0
10451,6500,Doughnut,churned,610.0
10452,6501,Coffee,churned,1230.0
10453,6502,Doughnut,churned,370.0
10454,6503,Doughnut,churned,480.0
10455,6505,Apple,churned,760.0
10456,6506,Apple,Apple,550.0
10457,6506,Apple,churned,550.0
10458,6507,Coffee,Apple,1200.0
10459,6507,Apple,churned,760.0
10460,6508,Doughnut,churned,370.0
10461,6509,Apple,churned,640.0
10462,6510,Coffee,Apple,1230.0
10463,6510,Apple,churned,550.0
10464,6511,Coffee,Coffee,1470.0
10465,6511,Coffee,Apple,1470.0
10466,6511,Apple,churned,640.0
10467,6512,Banana,Banana,750.0
10468,6512,Banana,Apple,750.0
10469,6512,Apple,churned,580.0
10470,6513,Banana,Doughnut,819.9999999999999
10471,6513,Doughnut,churned,480.0
10472,6514,Doughnut,churned,370.0
10473,6515,Doughnut,Apple,480.0
10474,6515,Apple,churned,550.0
10475,6517,Banana,Coffee,819.9999999999999
10476,6517,Coffee,churned,1230.0
10477,6518,Doughnut,Doughnut,370.0
10478,6518,Doughnut,churned,370.0
10479,6519,Banana,Doughnut,900.0
10480,6519,Doughnut,churned,610.0
10481,6520,Coffee,churned,1390.0
10482,6521,Doughnut,Doughnut,370.0
10483,6521,Doughnut,Doughnut,370.0
10484,6521,Doughnut,churned,370.0
10485,6522,Apple,Doughnut,640.0
10486,6522,Doughnut,Banana,610.0
10487,6522,Banana,churned,900.0
10488,6523,Doughnut,Banana,590.0
10489,6523,Banana,churned,750.0
10490,6524,Doughnut,churned,610.0
10491,6525,Coffee,churned,1390.0
10492,6526,Apple,Coffee,700.0
10493,6526,Coffee,churned,1480.0
10494,6527,Coffee,Apple,1200.0
10495,6527,Apple,churned,760.0
10496,6528,Apple,churned,760.0
10497,6529,Coffee,churned,1470.0
10498,6530,Banana,churned,900.0
10499,6531,Banana,none,900.0
10500,6532,Doughnut,churned,370.0
10501,6533,Banana,churned,720.0
10502,6534,Banana,churned,819.9999999999999
10503,6535,Doughnut,none,480.0
10504,6536,Coffee,Coffee,1230.0
10505,6536,Coffee,churned,1230.0
10506,6537,Banana,churned,900.0
10507,6538,Banana,churned,720.0
10508,6539,Banana,Apple,750.0
10509,6539,Apple,churned,580.0
10510,6540,Apple,Doughnut,580.0
10511,6540,Doughnut,Banana,590.0
10512,6540,Banana,churned,750.0
10513,6541,Banana,churned,900.0
10514,6542,Banana,Coffee,900.0
10515,6542,Coffee,churned,1480.0
10516,6543,Doughnut,churned,370.0
10517,6544,Banana,churned,750.0
10518,6545,Banana,churned,750.0
10519,6546,Coffee,Coffee,1200.0
10520,6546,Coffee,Doughnut,1200.0
10521,6546,Doughnut,Banana,360.0
10522,6546,Banana,churned,720.0
10523,6547,Doughnut,churned,610.0
10524,6548,Coffee,Apple,1390.0
10525,6548,Apple,Banana,580.0
